District,Year,Target Column,Forecasted Value
Nanded,2019,PHOSPHATE SHARE IN NPK (Percent),22.635000000000147
Nanded,2020,PHOSPHATE SHARE IN NPK (Percent),27.57666666666677
Nanded,2021,PHOSPHATE SHARE IN NPK (Percent),22.635000000000147
Nanded,2022,PHOSPHATE SHARE IN NPK (Percent),31.67500000000001
Nanded,2023,PHOSPHATE SHARE IN NPK (Percent),34.77000000000026
Nanded,2024,PHOSPHATE SHARE IN NPK (Percent),15.866666666666712
Nanded,2025,PHOSPHATE SHARE IN NPK (Percent),29.189199999999886
Nanded,2030,PHOSPHATE SHARE IN NPK (Percent),20.156666666666734
Nanded,2035,PHOSPHATE SHARE IN NPK (Percent),14.096666666666707
Nanded,2040,PHOSPHATE SHARE IN NPK (Percent),15.866666666666712
Nanded,2045,PHOSPHATE SHARE IN NPK (Percent),14.096666666666707
Nanded,2018,PHOSPHATE PER HA OF NCA (Kg per ha),1.1812499999999966
Nanded,2019,PHOSPHATE PER HA OF NCA (Kg per ha),1.1812499999999966
Nanded,2020,PHOSPHATE PER HA OF NCA (Kg per ha),1.1812499999999966
Nanded,2021,PHOSPHATE PER HA OF NCA (Kg per ha),1.1812499999999966
Nanded,2022,PHOSPHATE PER HA OF NCA (Kg per ha),3.2400000000000078
Nanded,2023,PHOSPHATE PER HA OF NCA (Kg per ha),3.2400000000000078
Nanded,2024,PHOSPHATE PER HA OF NCA (Kg per ha),1.1812499999999966
Nanded,2025,PHOSPHATE PER HA OF NCA (Kg per ha),3.2400000000000078
Nanded,2030,PHOSPHATE PER HA OF NCA (Kg per ha),3.2400000000000078
Nanded,2035,PHOSPHATE PER HA OF NCA (Kg per ha),1.1812499999999966
Nanded,2040,PHOSPHATE PER HA OF NCA (Kg per ha),1.1812499999999966
Nanded,2045,PHOSPHATE PER HA OF NCA (Kg per ha),1.1812499999999966
Nanded,2018,PHOSPHATE PER HA OF GCA (Kg per ha),0.6533333333333354
Nanded,2019,PHOSPHATE PER HA OF GCA (Kg per ha),0.6533333333333354
Nanded,2020,PHOSPHATE PER HA OF GCA (Kg per ha),2.200000000000004
Nanded,2021,PHOSPHATE PER HA OF GCA (Kg per ha),1.2200000000000075
Nanded,2022,PHOSPHATE PER HA OF GCA (Kg per ha),2.5750000000000104
Nanded,2023,PHOSPHATE PER HA OF GCA (Kg per ha),3.753333333333331
Nanded,2024,PHOSPHATE PER HA OF GCA (Kg per ha),1.2200000000000075
Nanded,2025,PHOSPHATE PER HA OF GCA (Kg per ha),3.0850000000000115
Nanded,2030,PHOSPHATE PER HA OF GCA (Kg per ha),3.0850000000000115
Nanded,2035,PHOSPHATE PER HA OF GCA (Kg per ha),0.6533333333333354
Nanded,2040,PHOSPHATE PER HA OF GCA (Kg per ha),1.2200000000000075
Nanded,2045,PHOSPHATE PER HA OF GCA (Kg per ha),1.2200000000000075
Nanded,2018,POTASH CONSUMPTION (tons),0.0
Nanded,2019,POTASH CONSUMPTION (tons),0.0
Nanded,2020,POTASH CONSUMPTION (tons),572.0
Nanded,2021,POTASH CONSUMPTION (tons),723.0
Nanded,2022,POTASH CONSUMPTION (tons),1422.0
Nanded,2023,POTASH CONSUMPTION (tons),1618.0
Nanded,2024,POTASH CONSUMPTION (tons),1728.0
Nanded,2025,POTASH CONSUMPTION (tons),1338.0
Nanded,2030,POTASH CONSUMPTION (tons),2625.0
Nanded,2035,POTASH CONSUMPTION (tons),1439.0
Nanded,2040,POTASH CONSUMPTION (tons),810.0
Nanded,2045,POTASH CONSUMPTION (tons),707.0
Nanded,2018,POTASH SHARE IN NPK (Percent),7.537683222431158
Nanded,2019,POTASH SHARE IN NPK (Percent),7.549730206558145
Nanded,2020,POTASH SHARE IN NPK (Percent),15.254596514416958
Nanded,2021,POTASH SHARE IN NPK (Percent),18.282578872753067
Nanded,2022,POTASH SHARE IN NPK (Percent),20.83485785728161
Nanded,2023,POTASH SHARE IN NPK (Percent),20.962136666805414
Nanded,2024,POTASH SHARE IN NPK (Percent),19.116280543231277
Nanded,2025,POTASH SHARE IN NPK (Percent),17.334673870573866
Nanded,2030,POTASH SHARE IN NPK (Percent),19.468623108558113
Nanded,2035,POTASH SHARE IN NPK (Percent),17.474604895937393
Nanded,2040,POTASH SHARE IN NPK (Percent),10.750048748849192
Nanded,2045,POTASH SHARE IN NPK (Percent),9.303806486528174
Nanded,2018,POTASH PER HA OF NCA (Kg per ha),0.22783333333333336
Nanded,2019,POTASH PER HA OF NCA (Kg per ha),0.2773333333333333
Nanded,2020,POTASH PER HA OF NCA (Kg per ha),0.8812666666666663
Nanded,2021,POTASH PER HA OF NCA (Kg per ha),1.0022333333333355
Nanded,2022,POTASH PER HA OF NCA (Kg per ha),1.9051333333333302
Nanded,2023,POTASH PER HA OF NCA (Kg per ha),2.244133333333333
Nanded,2024,POTASH PER HA OF NCA (Kg per ha),2.2154333333333307
Nanded,2025,POTASH PER HA OF NCA (Kg per ha),1.8722333333333316
Nanded,2030,POTASH PER HA OF NCA (Kg per ha),3.1338999999999917
Nanded,2035,POTASH PER HA OF NCA (Kg per ha),1.8653333333333266
Nanded,2040,POTASH PER HA OF NCA (Kg per ha),1.2740333333333376
Nanded,2045,POTASH PER HA OF NCA (Kg per ha),1.2059666666666633
Nanded,2018,POTASH PER HA OF GCA (Kg per ha),0.0
Nanded,2019,POTASH PER HA OF GCA (Kg per ha),0.0
Nanded,2020,POTASH PER HA OF GCA (Kg per ha),0.7600000000000005
Nanded,2021,POTASH PER HA OF GCA (Kg per ha),0.9600000000000009
Nanded,2022,POTASH PER HA OF GCA (Kg per ha),1.8899999999999912
Nanded,2023,POTASH PER HA OF GCA (Kg per ha),2.1600000000000086
Nanded,2024,POTASH PER HA OF GCA (Kg per ha),2.3199999999999945
Nanded,2025,POTASH PER HA OF GCA (Kg per ha),1.7400000000000049
Nanded,2030,POTASH PER HA OF GCA (Kg per ha),3.360000000000011
Nanded,2035,POTASH PER HA OF GCA (Kg per ha),1.8000000000000065
Nanded,2040,POTASH PER HA OF GCA (Kg per ha),1.0500000000000034
Nanded,2045,POTASH PER HA OF GCA (Kg per ha),0.8899999999999965
Nanded,2018,TOTAL CONSUMPTION (tons),2394.0
Nanded,2019,TOTAL CONSUMPTION (tons),1851.0
Nanded,2020,TOTAL CONSUMPTION (tons),5192.0
Nanded,2021,TOTAL CONSUMPTION (tons),3793.0
Nanded,2022,TOTAL CONSUMPTION (tons),6245.0
Nanded,2023,TOTAL CONSUMPTION (tons),7718.0
Nanded,2024,TOTAL CONSUMPTION (tons),6173.0
Nanded,2025,TOTAL CONSUMPTION (tons),8458.0
Nanded,2030,TOTAL CONSUMPTION (tons),11286.0
Nanded,2035,TOTAL CONSUMPTION (tons),6290.0
Nanded,2040,TOTAL CONSUMPTION (tons),6780.0
Nanded,2045,TOTAL CONSUMPTION (tons),5809.0
Nanded,2018,TOTAL PER HA OF NCA (Kg per ha),3.300000000000006
Nanded,2019,TOTAL PER HA OF NCA (Kg per ha),2.5500000000000047
Nanded,2020,TOTAL PER HA OF NCA (Kg per ha),7.139999999999989
Nanded,2021,TOTAL PER HA OF NCA (Kg per ha),5.189999999999999
Nanded,2022,TOTAL PER HA OF NCA (Kg per ha),8.580000000000014
Nanded,2023,TOTAL PER HA OF NCA (Kg per ha),10.75
Nanded,2024,TOTAL PER HA OF NCA (Kg per ha),8.509999999999993
Nanded,2025,TOTAL PER HA OF NCA (Kg per ha),11.419999999999991
Nanded,2030,TOTAL PER HA OF NCA (Kg per ha),15.109999999999975
Nanded,2035,TOTAL PER HA OF NCA (Kg per ha),8.28999999999999
Nanded,2040,TOTAL PER HA OF NCA (Kg per ha),9.289999999999987
Nanded,2045,TOTAL PER HA OF NCA (Kg per ha),7.83000000000001
Nanded,2018,FOREST AREA (1000 ha),80.30751619352876
Nanded,2019,FOREST AREA (1000 ha),80.13502903624163
Nanded,2020,FOREST AREA (1000 ha),80.1566341880343
Nanded,2021,FOREST AREA (1000 ha),80.1180017760019
Nanded,2022,FOREST AREA (1000 ha),80.13898733350003
Nanded,2023,FOREST AREA (1000 ha),80.29019573204586
Nanded,2024,FOREST AREA (1000 ha),80.18395071872582
Nanded,2025,FOREST AREA (1000 ha),80.08689226467997
Nanded,2030,FOREST AREA (1000 ha),80.39340193833961
Nanded,2035,FOREST AREA (1000 ha),80.24740526140546
Nanded,2040,FOREST AREA (1000 ha),80.03572750444009
Nanded,2045,FOREST AREA (1000 ha),80.25185228660243
Nanded,2018,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),17.619999999999926
Nanded,2019,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),17.619999999999926
Nanded,2020,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),17.619999999999926
Nanded,2021,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),19.91428571428568
Nanded,2022,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),20.75
Nanded,2023,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),20.75
Nanded,2024,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),20.8
Nanded,2025,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),20.96
Nanded,2030,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),20.625
Nanded,2035,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),20.99
Nanded,2040,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),21.25
Nanded,2045,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),20.625
Nanded,2018,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),37.2358347999223
Nanded,2019,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),37.3237255022755
Nanded,2020,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),37.26739464285714
Nanded,2021,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),37.36921525072151
Nanded,2022,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),37.6587075625763
Nanded,2023,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),37.54834951506825
Nanded,2024,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),37.61518153166278
Nanded,2025,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),37.71506513139638
Nanded,2030,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),37.920341903235645
Nanded,2035,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),38.13912717421467
Nanded,2040,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),38.44641275321899
Nanded,2045,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),38.55858010531134
Nanded,2018,CULTIVABLE WASTE LAND AREA (1000 ha),24.70062142857143
Nanded,2019,CULTIVABLE WASTE LAND AREA (1000 ha),23.468090476190472
Nanded,2020,CULTIVABLE WASTE LAND AREA (1000 ha),26.689503571428578
Nanded,2021,CULTIVABLE WASTE LAND AREA (1000 ha),24.432461904761908
Nanded,2022,CULTIVABLE WASTE LAND AREA (1000 ha),37.00187857142857
Nanded,2023,CULTIVABLE WASTE LAND AREA (1000 ha),37.36481111111111
Nanded,2024,CULTIVABLE WASTE LAND AREA (1000 ha),28.38307301587301
Nanded,2025,CULTIVABLE WASTE LAND AREA (1000 ha),28.440230555555548
Nanded,2030,CULTIVABLE WASTE LAND AREA (1000 ha),28.101776190476183
Nanded,2035,CULTIVABLE WASTE LAND AREA (1000 ha),28.609319841269844
Nanded,2040,CULTIVABLE WASTE LAND AREA (1000 ha),28.75463174603174
Nanded,2045,CULTIVABLE WASTE LAND AREA (1000 ha),28.839106349206354
Nanded,2018,PERMANENT PASTURES AREA (1000 ha),64.87377326861099
Nanded,2019,PERMANENT PASTURES AREA (1000 ha),65.16918073604553
Nanded,2020,PERMANENT PASTURES AREA (1000 ha),65.23626251544606
Nanded,2021,PERMANENT PASTURES AREA (1000 ha),65.38056029276967
Nanded,2022,PERMANENT PASTURES AREA (1000 ha),65.58620877249358
Nanded,2023,PERMANENT PASTURES AREA (1000 ha),64.99073689339745
Nanded,2024,PERMANENT PASTURES AREA (1000 ha),65.89247339307768
Nanded,2025,PERMANENT PASTURES AREA (1000 ha),66.03867086610828
Nanded,2030,PERMANENT PASTURES AREA (1000 ha),66.1245945962742
Nanded,2035,PERMANENT PASTURES AREA (1000 ha),66.12520986412213
Nanded,2040,PERMANENT PASTURES AREA (1000 ha),65.97798544212041
Nanded,2045,PERMANENT PASTURES AREA (1000 ha),65.75376167242098
Nanded,2018,OTHER FALLOW AREA (1000 ha),12.960587193954993
Nanded,2019,OTHER FALLOW AREA (1000 ha),12.88734644540616
Nanded,2020,OTHER FALLOW AREA (1000 ha),12.538786674498958
Nanded,2021,OTHER FALLOW AREA (1000 ha),13.822469334735187
Nanded,2022,OTHER FALLOW AREA (1000 ha),10.459562057101401
Nanded,2023,OTHER FALLOW AREA (1000 ha),11.630922296331118
Nanded,2024,OTHER FALLOW AREA (1000 ha),13.818199879064
Nanded,2025,OTHER FALLOW AREA (1000 ha),13.696996441529318
Nanded,2030,OTHER FALLOW AREA (1000 ha),11.593851499992095
Nanded,2035,OTHER FALLOW AREA (1000 ha),12.658086548240625
Nanded,2040,OTHER FALLOW AREA (1000 ha),11.92959695992432
Nanded,2045,OTHER FALLOW AREA (1000 ha),13.108643521124554
Nanded,2018,CURRENT FALLOW AREA (1000 ha),60.63585475579973
Nanded,2019,CURRENT FALLOW AREA (1000 ha),60.636909423354396
Nanded,2020,CURRENT FALLOW AREA (1000 ha),57.088046240981186
Nanded,2021,CURRENT FALLOW AREA (1000 ha),56.23706277167273
Nanded,2022,CURRENT FALLOW AREA (1000 ha),46.72453999417251
Nanded,2023,CURRENT FALLOW AREA (1000 ha),52.03078913281161
Nanded,2024,CURRENT FALLOW AREA (1000 ha),52.92426502941497
Nanded,2025,CURRENT FALLOW AREA (1000 ha),43.06720563936063
Nanded,2030,CURRENT FALLOW AREA (1000 ha),38.31306152125653
Nanded,2035,CURRENT FALLOW AREA (1000 ha),33.287906995782
Nanded,2040,CURRENT FALLOW AREA (1000 ha),47.21859339660337
Nanded,2045,CURRENT FALLOW AREA (1000 ha),36.85743396769897
Nanded,2018,NET CROPPED AREA (1000 ha),725.2098632154879
Nanded,2019,NET CROPPED AREA (1000 ha),727.2708615301362
Nanded,2020,NET CROPPED AREA (1000 ha),728.1981768805265
Nanded,2021,NET CROPPED AREA (1000 ha),727.7029050958296
Nanded,2022,NET CROPPED AREA (1000 ha),734.1381967698965
Nanded,2023,NET CROPPED AREA (1000 ha),728.8619600973097
Nanded,2024,NET CROPPED AREA (1000 ha),724.8217754292002
Nanded,2025,NET CROPPED AREA (1000 ha),740.0773345293592
Nanded,2030,NET CROPPED AREA (1000 ha),745.3659397352644
Nanded,2035,NET CROPPED AREA (1000 ha),749.3003033152031
Nanded,2040,NET CROPPED AREA (1000 ha),728.9094872285117
Nanded,2045,NET CROPPED AREA (1000 ha),740.9113857910602
Nanded,2018,GROSS CROPPED AREA (1000 ha),754.6393333333314
Nanded,2019,GROSS CROPPED AREA (1000 ha),756.6413333333355
Nanded,2020,GROSS CROPPED AREA (1000 ha),754.4540000000002
Nanded,2021,GROSS CROPPED AREA (1000 ha),755.1923333333333
Nanded,2022,GROSS CROPPED AREA (1000 ha),757.8680000000019
Nanded,2023,GROSS CROPPED AREA (1000 ha),755.5810000000005
Nanded,2024,GROSS CROPPED AREA (1000 ha),749.7100000000025
Nanded,2025,GROSS CROPPED AREA (1000 ha),766.786666666664
Nanded,2030,GROSS CROPPED AREA (1000 ha),775.8796666666666
Nanded,2035,GROSS CROPPED AREA (1000 ha),787.4613333333355
Nanded,2040,GROSS CROPPED AREA (1000 ha),773.1
Nanded,2045,GROSS CROPPED AREA (1000 ha),787.7949999999979
Nanded,2018,CROPING INTENSITY (Percent),103.43428571428562
Nanded,2019,CROPING INTENSITY (Percent),103.43428571428562
Nanded,2020,CROPING INTENSITY (Percent),103.43428571428562
Nanded,2021,CROPING INTENSITY (Percent),103.43428571428562
Nanded,2022,CROPING INTENSITY (Percent),103.43428571428562
Nanded,2023,CROPING INTENSITY (Percent),104.4424999999999
Nanded,2024,CROPING INTENSITY (Percent),103.43428571428562
Nanded,2025,CROPING INTENSITY (Percent),103.43428571428562
Nanded,2030,CROPING INTENSITY (Percent),104.4424999999999
Nanded,2035,CROPING INTENSITY (Percent),104.4424999999999
Nanded,2040,CROPING INTENSITY (Percent),105.72999999999975
Nanded,2045,CROPING INTENSITY (Percent),107.40500000000009
Nanded,2018,Min Temp (Centigrate),20.790994827010216
Nanded,2019,Min Temp (Centigrate),20.581945421979118
Nanded,2020,Min Temp (Centigrate),20.45480955553934
Nanded,2021,Min Temp (Centigrate),20.741939930029616
Nanded,2022,Min Temp (Centigrate),20.379719899338966
Nanded,2023,Min Temp (Centigrate),20.45775339374324
Nanded,2024,Min Temp (Centigrate),21.072652472525192
Nanded,2025,Min Temp (Centigrate),21.065988054880037
Nanded,2030,Min Temp (Centigrate),20.588817350152844
Nanded,2035,Min Temp (Centigrate),20.484011234853515
Nanded,2040,Min Temp (Centigrate),20.788256441730795
Nanded,2045,Min Temp (Centigrate),20.876634385839907
Nanded,2018,Max Temp (Centigrate),33.589191512308936
Nanded,2019,Max Temp (Centigrate),33.29666733980894
Nanded,2020,Max Temp (Centigrate),33.1537942850849
Nanded,2021,Max Temp (Centigrate),33.49281400836512
Nanded,2022,Max Temp (Centigrate),33.04108398861669
Nanded,2023,Max Temp (Centigrate),33.00708356800149
Nanded,2024,Max Temp (Centigrate),33.54166920934121
Nanded,2025,Max Temp (Centigrate),33.478759285044156
Nanded,2030,Max Temp (Centigrate),33.11175526011178
Nanded,2035,Max Temp (Centigrate),32.873871849376386
Nanded,2040,Max Temp (Centigrate),33.240860629295156
Nanded,2045,Max Temp (Centigrate),33.18957569149033
Nanded,2018,Precipitation (mm),841.0437906608671
Nanded,2019,Precipitation (mm),991.1732623448773
Nanded,2020,Precipitation (mm),902.6809209884555
Nanded,2021,Precipitation (mm),917.795437628066
Nanded,2022,Precipitation (mm),911.0758294642858
Nanded,2023,Precipitation (mm),585.4228294642857
Nanded,2024,Precipitation (mm),550.7968832359307
Nanded,2025,Precipitation (mm),881.940081477967
Nanded,2030,Precipitation (mm),843.6935838095242
Nanded,2035,Precipitation (mm),1272.2833403144077
Nanded,2040,Precipitation (mm),837.6622321626978
Nanded,2045,Precipitation (mm),926.5752148178208
Nanded,2018,Evapotranspiration (mm),762.9990000000004
Nanded,2019,Evapotranspiration (mm),797.9727999999986
Nanded,2020,Evapotranspiration (mm),772.7059999999998
Nanded,2021,Evapotranspiration (mm),754.9286
Nanded,2022,Evapotranspiration (mm),774.5437000000011
Nanded,2023,Evapotranspiration (mm),689.5053999999998
Nanded,2024,Evapotranspiration (mm),616.025700000001
Nanded,2025,Evapotranspiration (mm),763.9499999999988
Nanded,2030,Evapotranspiration (mm),779.948499999999
Nanded,2035,Evapotranspiration (mm),838.1768999999997
Nanded,2040,Evapotranspiration (mm),721.7672000000005
Nanded,2045,Evapotranspiration (mm),774.5525999999996
Nasik,2018,Area,1198.2752530598573
Nasik,2019,Area,1212.9760615330506
Nasik,2020,Area,1128.7855005846936
Nasik,2021,Area,1067.5037571835762
Nasik,2022,Area,1062.028549324425
Nasik,2023,Area,890.3644349143915
Nasik,2024,Area,887.9108466459932
Nasik,2025,Area,1041.0667186811065
Nasik,2030,Area,1050.0224815346419
Nasik,2035,Area,1073.4758296494435
Nasik,2040,Area,1159.8433673862246
Nasik,2045,Area,1107.5227145329666
Nasik,2018,Production,324.76666666666824
Nasik,2019,Production,465.76666666666665
Nasik,2020,Production,550.8333333333319
Nasik,2021,Production,465.76666666666665
Nasik,2022,Production,550.8333333333319
Nasik,2023,Production,324.76666666666824
Nasik,2024,Production,324.76666666666824
Nasik,2025,Production,663.0050000000017
Nasik,2030,Production,663.0050000000017
Nasik,2035,Production,757.7474999999984
Nasik,2040,Production,873.2875000000032
Nasik,2045,Production,858.6933333333312
Nasik,2018,Yield,14487.870626190468
Nasik,2019,Yield,15926.151821309515
Nasik,2020,Yield,17700.757063928566
Nasik,2021,Yield,16573.394664404757
Nasik,2022,Yield,17813.199648928552
Nasik,2023,Yield,15668.003827261891
Nasik,2024,Yield,14573.058889285709
Nasik,2025,Yield,20225.521175476177
Nasik,2030,Yield,20746.055454523805
Nasik,2035,Yield,22588.34008214287
Nasik,2040,Yield,24014.380350773805
Nasik,2045,Yield,22821.447712242065
Nasik,2018,Irrigated Area,120.06943637899136
Nasik,2019,Irrigated Area,120.38502134661634
Nasik,2020,Irrigated Area,111.98801091414039
Nasik,2021,Irrigated Area,111.30471528157031
Nasik,2022,Irrigated Area,112.46496247965544
Nasik,2023,Irrigated Area,111.4336649867779
Nasik,2024,Irrigated Area,109.95828465886507
Nasik,2025,Irrigated Area,113.55954073232334
Nasik,2030,Irrigated Area,121.592402719655
Nasik,2035,Irrigated Area,139.8356597052892
Nasik,2040,Irrigated Area,143.45272669635906
Nasik,2045,Irrigated Area,154.454923621101
Nasik,2018,Annual Rainfall,928.0499999999979
Nasik,2019,Annual Rainfall,1090.6000000000038
Nasik,2020,Annual Rainfall,1056.1666666666642
Nasik,2021,Annual Rainfall,1165.600000000004
Nasik,2022,Annual Rainfall,1090.6000000000038
Nasik,2023,Annual Rainfall,756.0
Nasik,2024,Annual Rainfall,545.1999999999981
Nasik,2025,Annual Rainfall,928.0499999999979
Nasik,2030,Annual Rainfall,752.6000000000028
Nasik,2035,Annual Rainfall,752.6000000000028
Nasik,2040,Annual Rainfall,1245.2999999999956
Nasik,2045,Annual Rainfall,966.5499999999977
Nasik,2018,NITROGEN CONSUMPTION (tons),5153.0
Nasik,2019,NITROGEN CONSUMPTION (tons),6544.0
Nasik,2020,NITROGEN CONSUMPTION (tons),4393.333333333328
Nasik,2021,NITROGEN CONSUMPTION (tons),4393.333333333328
Nasik,2022,NITROGEN CONSUMPTION (tons),5153.0
Nasik,2023,NITROGEN CONSUMPTION (tons),6544.0
Nasik,2024,NITROGEN CONSUMPTION (tons),5153.0
Nasik,2025,NITROGEN CONSUMPTION (tons),6544.0
Nasik,2030,NITROGEN CONSUMPTION (tons),4393.333333333328
Nasik,2035,NITROGEN CONSUMPTION (tons),12632.0
Nasik,2040,NITROGEN CONSUMPTION (tons),12632.0
Nasik,2045,NITROGEN CONSUMPTION (tons),14669.666666666677
Nasik,2018,NITROGEN SHARE IN NPK (Percent),73.64885436507939
Nasik,2019,NITROGEN SHARE IN NPK (Percent),67.15274070634915
Nasik,2020,NITROGEN SHARE IN NPK (Percent),64.30940712698421
Nasik,2021,NITROGEN SHARE IN NPK (Percent),65.16006545238095
Nasik,2022,NITROGEN SHARE IN NPK (Percent),59.218966119047586
Nasik,2023,NITROGEN SHARE IN NPK (Percent),56.24233676984122
Nasik,2024,NITROGEN SHARE IN NPK (Percent),56.00336623809513
Nasik,2025,NITROGEN SHARE IN NPK (Percent),54.98294487301577
Nasik,2030,NITROGEN SHARE IN NPK (Percent),60.04178391269845
Nasik,2035,NITROGEN SHARE IN NPK (Percent),68.51761119047626
Nasik,2040,NITROGEN SHARE IN NPK (Percent),62.92521515079363
Nasik,2045,NITROGEN SHARE IN NPK (Percent),70.27922692857148
Nasik,2018,NITROGEN PER HA OF NCA (Kg per ha),5.660000000000007
Nasik,2019,NITROGEN PER HA OF NCA (Kg per ha),8.215000000000005
Nasik,2020,NITROGEN PER HA OF NCA (Kg per ha),4.709999999999992
Nasik,2021,NITROGEN PER HA OF NCA (Kg per ha),4.709999999999992
Nasik,2022,NITROGEN PER HA OF NCA (Kg per ha),5.660000000000007
Nasik,2023,NITROGEN PER HA OF NCA (Kg per ha),8.215000000000005
Nasik,2024,NITROGEN PER HA OF NCA (Kg per ha),6.934999999999986
Nasik,2025,NITROGEN PER HA OF NCA (Kg per ha),6.934999999999986
Nasik,2030,NITROGEN PER HA OF NCA (Kg per ha),5.660000000000007
Nasik,2035,NITROGEN PER HA OF NCA (Kg per ha),14.306666666666636
Nasik,2040,NITROGEN PER HA OF NCA (Kg per ha),14.306666666666636
Nasik,2045,NITROGEN PER HA OF NCA (Kg per ha),16.42000000000002
Nasik,2018,NITROGEN PER HA OF GCA (Kg per ha),5.159999999999998
Nasik,2019,NITROGEN PER HA OF GCA (Kg per ha),7.329999999999953
Nasik,2020,NITROGEN PER HA OF GCA (Kg per ha),4.1500000000000385
Nasik,2021,NITROGEN PER HA OF GCA (Kg per ha),4.75
Nasik,2022,NITROGEN PER HA OF GCA (Kg per ha),6.019999999999984
Nasik,2023,NITROGEN PER HA OF GCA (Kg per ha),8.289999999999969
Nasik,2024,NITROGEN PER HA OF GCA (Kg per ha),6.550000000000048
Nasik,2025,NITROGEN PER HA OF GCA (Kg per ha),6.679999999999949
Nasik,2030,NITROGEN PER HA OF GCA (Kg per ha),5.059999999999957
Nasik,2035,NITROGEN PER HA OF GCA (Kg per ha),13.090000000000089
Nasik,2040,NITROGEN PER HA OF GCA (Kg per ha),13.59000000000009
Nasik,2045,NITROGEN PER HA OF GCA (Kg per ha),15.02000000000019
Nasik,2018,PHOSPHATE CONSUMPTION (tons),1229.5
Nasik,2019,PHOSPHATE CONSUMPTION (tons),3044.5
Nasik,2020,PHOSPHATE CONSUMPTION (tons),1229.5
Nasik,2021,PHOSPHATE CONSUMPTION (tons),1229.5
Nasik,2022,PHOSPHATE CONSUMPTION (tons),2016.0
Nasik,2023,PHOSPHATE CONSUMPTION (tons),3044.5
Nasik,2024,PHOSPHATE CONSUMPTION (tons),2016.0
Nasik,2025,PHOSPHATE CONSUMPTION (tons),3396.0
Nasik,2030,PHOSPHATE CONSUMPTION (tons),1229.5
Nasik,2035,PHOSPHATE CONSUMPTION (tons),2016.0
Nasik,2040,PHOSPHATE CONSUMPTION (tons),6156.333333333332
Nasik,2045,PHOSPHATE CONSUMPTION (tons),3396.0
Nasik,2018,PHOSPHATE SHARE IN NPK (Percent),16.069999999999894
Nasik,2019,PHOSPHATE SHARE IN NPK (Percent),31.1399999999998
Nasik,2020,PHOSPHATE SHARE IN NPK (Percent),21.15999999999989
Nasik,2021,PHOSPHATE SHARE IN NPK (Percent),18.620000000000015
Nasik,2022,PHOSPHATE SHARE IN NPK (Percent),21.239999999999824
Nasik,2023,PHOSPHATE SHARE IN NPK (Percent),25.389999999999883
Nasik,2024,PHOSPHATE SHARE IN NPK (Percent),19.780000000000044
Nasik,2025,PHOSPHATE SHARE IN NPK (Percent),29.719999999999754
Nasik,2030,PHOSPHATE SHARE IN NPK (Percent),16.579999999999938
Nasik,2035,PHOSPHATE SHARE IN NPK (Percent),13.109999999999904
Nasik,2040,PHOSPHATE SHARE IN NPK (Percent),26.739999999999817
Nasik,2045,PHOSPHATE SHARE IN NPK (Percent),17.050000000000093
Nasik,2018,PHOSPHATE PER HA OF NCA (Kg per ha),1.030000000000001
Nasik,2019,PHOSPHATE PER HA OF NCA (Kg per ha),3.4800000000000018
Nasik,2020,PHOSPHATE PER HA OF NCA (Kg per ha),1.469999999999999
Nasik,2021,PHOSPHATE PER HA OF NCA (Kg per ha),1.4399999999999986
Nasik,2022,PHOSPHATE PER HA OF NCA (Kg per ha),2.159999999999997
Nasik,2023,PHOSPHATE PER HA OF NCA (Kg per ha),3.949999999999993
Nasik,2024,PHOSPHATE PER HA OF NCA (Kg per ha),2.4699999999999993
Nasik,2025,PHOSPHATE PER HA OF NCA (Kg per ha),4.019999999999995
Nasik,2030,PHOSPHATE PER HA OF NCA (Kg per ha),1.5400000000000011
Nasik,2035,PHOSPHATE PER HA OF NCA (Kg per ha),2.6299999999999972
Nasik,2040,PHOSPHATE PER HA OF NCA (Kg per ha),6.320000000000005
