District,Year,Target Column,Forecasted Value
Nagpur,2018,CULTIVABLE WASTE LAND AREA (1000 ha),40.75879916985171
Nagpur,2019,CULTIVABLE WASTE LAND AREA (1000 ha),40.22427440284154
Nagpur,2020,CULTIVABLE WASTE LAND AREA (1000 ha),39.772337936140914
Nagpur,2021,CULTIVABLE WASTE LAND AREA (1000 ha),39.38973827315775
Nagpur,2022,CULTIVABLE WASTE LAND AREA (1000 ha),37.68177780402722
Nagpur,2023,CULTIVABLE WASTE LAND AREA (1000 ha),37.24644923162319
Nagpur,2024,CULTIVABLE WASTE LAND AREA (1000 ha),37.35135346411269
Nagpur,2025,CULTIVABLE WASTE LAND AREA (1000 ha),28.155801810234003
Nagpur,2030,CULTIVABLE WASTE LAND AREA (1000 ha),17.89801109344659
Nagpur,2035,CULTIVABLE WASTE LAND AREA (1000 ha),18.01951000211912
Nagpur,2040,CULTIVABLE WASTE LAND AREA (1000 ha),18.852070186014235
Nagpur,2045,CULTIVABLE WASTE LAND AREA (1000 ha),19.052247009315206
Nagpur,2018,PERMANENT PASTURES AREA (1000 ha),112.95550189331466
Nagpur,2019,PERMANENT PASTURES AREA (1000 ha),111.53285778821832
Nagpur,2020,PERMANENT PASTURES AREA (1000 ha),111.27646962850241
Nagpur,2021,PERMANENT PASTURES AREA (1000 ha),110.82938933428186
Nagpur,2022,PERMANENT PASTURES AREA (1000 ha),111.07040351547694
Nagpur,2023,PERMANENT PASTURES AREA (1000 ha),109.40637319970507
Nagpur,2024,PERMANENT PASTURES AREA (1000 ha),108.69794593572543
Nagpur,2025,PERMANENT PASTURES AREA (1000 ha),108.56817916066416
Nagpur,2030,PERMANENT PASTURES AREA (1000 ha),108.45599055172728
Nagpur,2035,PERMANENT PASTURES AREA (1000 ha),103.7551964190204
Nagpur,2040,PERMANENT PASTURES AREA (1000 ha),104.03690207798981
Nagpur,2045,PERMANENT PASTURES AREA (1000 ha),104.35670994014333
Nagpur,2018,OTHER FALLOW AREA (1000 ha),18.032779072823153
Nagpur,2019,OTHER FALLOW AREA (1000 ha),16.90241874532845
Nagpur,2020,OTHER FALLOW AREA (1000 ha),16.58880962292817
Nagpur,2021,OTHER FALLOW AREA (1000 ha),16.58880962292817
Nagpur,2022,OTHER FALLOW AREA (1000 ha),14.633513557360123
Nagpur,2023,OTHER FALLOW AREA (1000 ha),16.58880962292817
Nagpur,2024,OTHER FALLOW AREA (1000 ha),18.032779072823153
Nagpur,2025,OTHER FALLOW AREA (1000 ha),16.58880962292817
Nagpur,2030,OTHER FALLOW AREA (1000 ha),16.58880962292817
Nagpur,2035,OTHER FALLOW AREA (1000 ha),18.08069216806444
Nagpur,2040,OTHER FALLOW AREA (1000 ha),18.860772778032715
Nagpur,2045,OTHER FALLOW AREA (1000 ha),20.022238656537663
Nagpur,2018,CURRENT FALLOW AREA (1000 ha),11.301307029894236
Nagpur,2019,CURRENT FALLOW AREA (1000 ha),11.419164034417303
Nagpur,2020,CURRENT FALLOW AREA (1000 ha),11.286746044354631
Nagpur,2021,CURRENT FALLOW AREA (1000 ha),9.882299756701807
Nagpur,2022,CURRENT FALLOW AREA (1000 ha),16.548243735486693
Nagpur,2023,CURRENT FALLOW AREA (1000 ha),10.17787697135843
Nagpur,2024,CURRENT FALLOW AREA (1000 ha),13.025034821954852
Nagpur,2025,CURRENT FALLOW AREA (1000 ha),13.76821907267423
Nagpur,2030,CURRENT FALLOW AREA (1000 ha),8.555624483600015
Nagpur,2035,CURRENT FALLOW AREA (1000 ha),9.034103329256927
Nagpur,2040,CURRENT FALLOW AREA (1000 ha),25.01631927527692
Nagpur,2045,CURRENT FALLOW AREA (1000 ha),15.857512446027803
Nagpur,2018,NET CROPPED AREA (1000 ha),542.3106147529289
Nagpur,2019,NET CROPPED AREA (1000 ha),545.4017239786415
Nagpur,2020,NET CROPPED AREA (1000 ha),547.285944879938
Nagpur,2021,NET CROPPED AREA (1000 ha),546.7953235058853
Nagpur,2022,NET CROPPED AREA (1000 ha),543.1033736901617
Nagpur,2023,NET CROPPED AREA (1000 ha),547.4976622608999
Nagpur,2024,NET CROPPED AREA (1000 ha),543.2071131451363
Nagpur,2025,NET CROPPED AREA (1000 ha),554.8850331081964
Nagpur,2030,NET CROPPED AREA (1000 ha),573.0941678752803
Nagpur,2035,NET CROPPED AREA (1000 ha),573.1139306209556
Nagpur,2040,NET CROPPED AREA (1000 ha),551.9686847106889
Nagpur,2045,NET CROPPED AREA (1000 ha),557.9272913484041
Nagpur,2018,GROSS CROPPED AREA (1000 ha),552.2189995376087
Nagpur,2019,GROSS CROPPED AREA (1000 ha),554.6658824382555
Nagpur,2020,GROSS CROPPED AREA (1000 ha),559.1457029644997
Nagpur,2021,GROSS CROPPED AREA (1000 ha),556.8807723436753
Nagpur,2022,GROSS CROPPED AREA (1000 ha),556.8837817735835
Nagpur,2023,GROSS CROPPED AREA (1000 ha),558.9090210140172
Nagpur,2024,GROSS CROPPED AREA (1000 ha),555.8057994068427
Nagpur,2025,GROSS CROPPED AREA (1000 ha),568.6712020306969
Nagpur,2030,GROSS CROPPED AREA (1000 ha),598.9218074215813
Nagpur,2035,GROSS CROPPED AREA (1000 ha),600.9682023646584
Nagpur,2040,GROSS CROPPED AREA (1000 ha),582.0102066209338
Nagpur,2045,GROSS CROPPED AREA (1000 ha),585.9741861939585
Nagpur,2018,CROPING INTENSITY (Percent),101.82644072742536
Nagpur,2019,CROPING INTENSITY (Percent),101.71381187943291
Nagpur,2020,CROPING INTENSITY (Percent),102.14654416154247
Nagpur,2021,CROPING INTENSITY (Percent),101.88921196609328
Nagpur,2022,CROPING INTENSITY (Percent),102.4851111359546
Nagpur,2023,CROPING INTENSITY (Percent),102.0893783366364
Nagpur,2024,CROPING INTENSITY (Percent),102.32284442716458
Nagpur,2025,CROPING INTENSITY (Percent),102.50889885296188
Nagpur,2030,CROPING INTENSITY (Percent),104.5403342803274
Nagpur,2035,CROPING INTENSITY (Percent),104.85668412322586
Nagpur,2040,CROPING INTENSITY (Percent),105.42920178084957
Nagpur,2045,CROPING INTENSITY (Percent),105.02045334918499
Nagpur,2018,Min Temp (Centigrate),20.30829548383259
Nagpur,2019,Min Temp (Centigrate),20.120034940979235
Nagpur,2020,Min Temp (Centigrate),19.303408091029528
Nagpur,2021,Min Temp (Centigrate),20.484974447399892
Nagpur,2022,Min Temp (Centigrate),19.776615563903185
Nagpur,2023,Min Temp (Centigrate),19.350007932152035
Nagpur,2024,Min Temp (Centigrate),19.879138943145897
Nagpur,2025,Min Temp (Centigrate),20.496698999091784
Nagpur,2030,Min Temp (Centigrate),19.860000824892406
Nagpur,2035,Min Temp (Centigrate),19.682494575255593
Nagpur,2040,Min Temp (Centigrate),20.25669334589432
Nagpur,2045,Min Temp (Centigrate),20.453271853071044
Nagpur,2018,Max Temp (Centigrate),33.12330903656719
Nagpur,2019,Max Temp (Centigrate),32.930026219752435
Nagpur,2020,Max Temp (Centigrate),32.8016295842236
Nagpur,2021,Max Temp (Centigrate),33.15622025755823
Nagpur,2022,Max Temp (Centigrate),32.70470294982329
Nagpur,2023,Max Temp (Centigrate),32.437981021834354
Nagpur,2024,Max Temp (Centigrate),33.01210494835634
Nagpur,2025,Max Temp (Centigrate),33.01944761466687
Nagpur,2030,Max Temp (Centigrate),32.890190900395034
Nagpur,2035,Max Temp (Centigrate),32.55932669029119
Nagpur,2040,Max Temp (Centigrate),32.861094333908014
Nagpur,2045,Max Temp (Centigrate),32.83690281128807
Nagpur,2018,Precipitation (mm),1522.9377696262748
Nagpur,2019,Precipitation (mm),1124.9165410427022
Nagpur,2020,Precipitation (mm),1132.7624465999186
Nagpur,2021,Precipitation (mm),1148.5627362790935
Nagpur,2022,Precipitation (mm),1739.5869168412933
Nagpur,2023,Precipitation (mm),1660.1428720182744
Nagpur,2024,Precipitation (mm),1201.710900567117
Nagpur,2025,Precipitation (mm),1640.0761418252805
Nagpur,2030,Precipitation (mm),948.4067652852408
Nagpur,2035,Precipitation (mm),1359.4647689996293
Nagpur,2040,Precipitation (mm),1099.6157477465156
Nagpur,2045,Precipitation (mm),1134.1259743790117
Nagpur,2018,Evapotranspiration (mm),802.6526702663767
Nagpur,2019,Evapotranspiration (mm),908.0007206401394
Nagpur,2020,Evapotranspiration (mm),874.2085640523406
Nagpur,2021,Evapotranspiration (mm),715.732270223343
Nagpur,2022,Evapotranspiration (mm),829.5689706223527
Nagpur,2023,Evapotranspiration (mm),924.1515032198105
Nagpur,2024,Evapotranspiration (mm),709.9586546452159
Nagpur,2025,Evapotranspiration (mm),709.0582511513051
Nagpur,2030,Evapotranspiration (mm),807.8955988638204
Nagpur,2035,Evapotranspiration (mm),913.0032684714328
Nagpur,2040,Evapotranspiration (mm),783.4739755649941
Nagpur,2045,Evapotranspiration (mm),857.8970316031817
Nanded,2018,Area,1255.637631419321
Nanded,2019,Area,1355.731665900214
Nanded,2020,Area,1042.8179692391095
Nanded,2021,Area,1035.901565841647
Nanded,2022,Area,1043.462558851441
Nanded,2023,Area,1052.1055737789598
Nanded,2024,Area,1045.3877392185489
Nanded,2025,Area,1098.4212513145599
Nanded,2030,Area,1034.8309033515277
Nanded,2035,Area,1112.7816930066035
Nanded,2040,Area,1098.3071834842267
Nanded,2045,Area,1174.2030667283625
Nanded,2018,Production,435.9883194627601
Nanded,2019,Production,671.2604002355974
Nanded,2020,Production,587.671335601897
Nanded,2021,Production,498.8677492516396
Nanded,2022,Production,240.16218603347693
Nanded,2023,Production,307.9757243585655
Nanded,2024,Production,199.7089730515064
Nanded,2025,Production,351.74873730445955
Nanded,2030,Production,530.9545066008202
Nanded,2035,Production,414.14552443274135
Nanded,2040,Production,692.9794643823572
Nanded,2045,Production,1000.8140072151482
Nanded,2018,Yield,10901.13347504203
Nanded,2019,Yield,13844.798602036357
Nanded,2020,Yield,16083.572828780663
Nanded,2021,Yield,13280.362703051338
Nanded,2022,Yield,11313.208480181564
Nanded,2023,Yield,9753.023080699386
Nanded,2024,Yield,7355.918857401425
Nanded,2025,Yield,10898.409990722286
Nanded,2030,Yield,15254.945106204783
Nanded,2035,Yield,13829.754380184842
Nanded,2040,Yield,15270.104688600784
Nanded,2045,Yield,18348.507887832297
Nanded,2018,Irrigated Area,18.01636075809019
Nanded,2019,Irrigated Area,22.63350646952545
Nanded,2020,Irrigated Area,27.460025639832594
Nanded,2021,Irrigated Area,30.464711055730252
Nanded,2022,Irrigated Area,19.268564066906645
Nanded,2023,Irrigated Area,17.44677373872649
Nanded,2024,Irrigated Area,20.290530191005917
Nanded,2025,Irrigated Area,21.973715108117425
Nanded,2030,Irrigated Area,29.97095530675099
Nanded,2035,Irrigated Area,34.5557177129888
Nanded,2040,Irrigated Area,40.30607755118474
Nanded,2045,Irrigated Area,39.44389044929333
Nanded,2018,Annual Rainfall,837.8844741130883
Nanded,2019,Annual Rainfall,853.8020549382352
Nanded,2020,Annual Rainfall,849.2298880585737
Nanded,2021,Annual Rainfall,832.7191371397158
Nanded,2022,Annual Rainfall,892.8509220598677
Nanded,2023,Annual Rainfall,741.3399528760331
Nanded,2024,Annual Rainfall,713.1614944654053
Nanded,2025,Annual Rainfall,880.9481753894593
Nanded,2030,Annual Rainfall,837.4593868424705
Nanded,2035,Annual Rainfall,1059.5794154816267
Nanded,2040,Annual Rainfall,837.174783110213
Nanded,2045,Annual Rainfall,887.1134726180874
Nanded,2018,NITROGEN CONSUMPTION (tons),1967.9502112241257
Nanded,2019,NITROGEN CONSUMPTION (tons),1425.6438862721293
Nanded,2020,NITROGEN CONSUMPTION (tons),2961.545159914878
Nanded,2021,NITROGEN CONSUMPTION (tons),2211.9896917867354
Nanded,2022,NITROGEN CONSUMPTION (tons),2809.154024123732
Nanded,2023,NITROGEN CONSUMPTION (tons),3431.778367539805
Nanded,2024,NITROGEN CONSUMPTION (tons),3693.3197673547306
Nanded,2025,NITROGEN CONSUMPTION (tons),4692.5705843396945
Nanded,2030,NITROGEN CONSUMPTION (tons),6307.204726259176
Nanded,2035,NITROGEN CONSUMPTION (tons),4198.886739796835
Nanded,2040,NITROGEN CONSUMPTION (tons),4774.889083112816
Nanded,2045,NITROGEN CONSUMPTION (tons),4154.430551251594
Nanded,2018,NITROGEN SHARE IN NPK (Percent),76.33412734936553
Nanded,2019,NITROGEN SHARE IN NPK (Percent),75.42112969230986
Nanded,2020,NITROGEN SHARE IN NPK (Percent),56.71670386248403
Nanded,2021,NITROGEN SHARE IN NPK (Percent),58.3500456948499
Nanded,2022,NITROGEN SHARE IN NPK (Percent),46.157743383659984
Nanded,2023,NITROGEN SHARE IN NPK (Percent),46.03977044706117
Nanded,2024,NITROGEN SHARE IN NPK (Percent),59.76766499711005
Nanded,2025,NITROGEN SHARE IN NPK (Percent),56.08770976739213
Nanded,2030,NITROGEN SHARE IN NPK (Percent),56.926198368887455
Nanded,2035,NITROGEN SHARE IN NPK (Percent),65.31335951383652
Nanded,2040,NITROGEN SHARE IN NPK (Percent),68.50681703890045
Nanded,2045,NITROGEN SHARE IN NPK (Percent),69.5997193572777
Nanded,2018,NITROGEN PER HA OF NCA (Kg per ha),2.7181472338091566
Nanded,2019,NITROGEN PER HA OF NCA (Kg per ha),1.9698569762263625
Nanded,2020,NITROGEN PER HA OF NCA (Kg per ha),4.06560415182786
Nanded,2021,NITROGEN PER HA OF NCA (Kg per ha),3.0266287327934087
Nanded,2022,NITROGEN PER HA OF NCA (Kg per ha),3.857270256661887
Nanded,2023,NITROGEN PER HA OF NCA (Kg per ha),4.782779454673167
Nanded,2024,NITROGEN PER HA OF NCA (Kg per ha),5.091651428144019
Nanded,2025,NITROGEN PER HA OF NCA (Kg per ha),6.340074220828195
Nanded,2030,NITROGEN PER HA OF NCA (Kg per ha),8.450490147309836
Nanded,2035,NITROGEN PER HA OF NCA (Kg per ha),5.537079092244974
Nanded,2040,NITROGEN PER HA OF NCA (Kg per ha),6.53982434913906
Nanded,2045,NITROGEN PER HA OF NCA (Kg per ha),5.599850650485291
Nanded,2018,NITROGEN PER HA OF GCA (Kg per ha),2.61000964505428
Nanded,2019,NITROGEN PER HA OF GCA (Kg per ha),1.8900114442442972
Nanded,2020,NITROGEN PER HA OF GCA (Kg per ha),3.930008611507703
Nanded,2021,NITROGEN PER HA OF GCA (Kg per ha),2.9500089649390224
Nanded,2022,NITROGEN PER HA OF GCA (Kg per ha),3.7200087116770906
Nanded,2023,NITROGEN PER HA OF GCA (Kg per ha),4.580008405616941
Nanded,2024,NITROGEN PER HA OF GCA (Kg per ha),4.960008265278639
Nanded,2025,NITROGEN PER HA OF GCA (Kg per ha),6.100007966982577
Nanded,2030,NITROGEN PER HA OF GCA (Kg per ha),8.080007632719623
Nanded,2035,NITROGEN PER HA OF GCA (Kg per ha),5.26000807793156
Nanded,2040,NITROGEN PER HA OF GCA (Kg per ha),6.160007880336565
Nanded,2045,NITROGEN PER HA OF GCA (Kg per ha),5.230008159426568
Nanded,2018,PHOSPHATE CONSUMPTION (tons),426.0000000411599
Nanded,2019,PHOSPHATE CONSUMPTION (tons),426.0000000411599
Nanded,2020,PHOSPHATE CONSUMPTION (tons),1658.0000000115635
Nanded,2021,PHOSPHATE CONSUMPTION (tons),858.0000000160388
Nanded,2022,PHOSPHATE CONSUMPTION (tons),2014.0000000090738
Nanded,2023,PHOSPHATE CONSUMPTION (tons),2668.0000000041923
Nanded,2024,PHOSPHATE CONSUMPTION (tons),752.0000000171287
Nanded,2025,PHOSPHATE CONSUMPTION (tons),2427.000000008007
Nanded,2030,PHOSPHATE CONSUMPTION (tons),2354.0000000046716
Nanded,2035,PHOSPHATE CONSUMPTION (tons),652.0000000194445
Nanded,2040,PHOSPHATE CONSUMPTION (tons),1195.0000000125633
Nanded,2045,PHOSPHATE CONSUMPTION (tons),948.0000000132123
Nanded,2018,PHOSPHATE SHARE IN NPK (Percent),18.300536811952004
Nanded,2019,PHOSPHATE SHARE IN NPK (Percent),23.091698167585797
Nanded,2020,PHOSPHATE SHARE IN NPK (Percent),31.60609257845987
Nanded,2021,PHOSPHATE SHARE IN NPK (Percent),22.922129819902406
Nanded,2022,PHOSPHATE SHARE IN NPK (Percent),32.083944066903214
Nanded,2023,PHOSPHATE SHARE IN NPK (Percent),34.16349296774191
Nanded,2024,PHOSPHATE SHARE IN NPK (Percent),12.997250683807403
Nanded,2025,PHOSPHATE SHARE IN NPK (Percent),28.613450215673776
Nanded,2030,PHOSPHATE SHARE IN NPK (Percent),21.209353361768237
Nanded,2035,PHOSPHATE SHARE IN NPK (Percent),11.194490600632328
Nanded,2040,PHOSPHATE SHARE IN NPK (Percent),18.153940192867754
Nanded,2045,PHOSPHATE SHARE IN NPK (Percent),16.893546100849736
Nanded,2018,PHOSPHATE PER HA OF NCA (Kg per ha),0.5900000344422671
Nanded,2019,PHOSPHATE PER HA OF NCA (Kg per ha),0.5900000166546517
Nanded,2020,PHOSPHATE PER HA OF NCA (Kg per ha),2.2799999894615715
Nanded,2021,PHOSPHATE PER HA OF NCA (Kg per ha),1.1699999979160967
Nanded,2022,PHOSPHATE PER HA OF NCA (Kg per ha),2.7700000241022638
Nanded,2023,PHOSPHATE PER HA OF NCA (Kg per ha),3.719999979116939
Nanded,2024,PHOSPHATE PER HA OF NCA (Kg per ha),1.040000007466199
Nanded,2025,PHOSPHATE PER HA OF NCA (Kg per ha),3.2799999942744287
Nanded,2030,PHOSPHATE PER HA OF NCA (Kg per ha),3.150000028156865
Nanded,2035,PHOSPHATE PER HA OF NCA (Kg per ha),0.8600000078683256
Nanded,2040,PHOSPHATE PER HA OF NCA (Kg per ha),1.6399999815623054
Nanded,2045,PHOSPHATE PER HA OF NCA (Kg per ha),1.2800000175631971
Nanded,2018,PHOSPHATE PER HA OF GCA (Kg per ha),0.6075513597097121
Nanded,2019,PHOSPHATE PER HA OF GCA (Kg per ha),0.5679228954596174
Nanded,2020,PHOSPHATE PER HA OF GCA (Kg per ha),2.2396133218429455
Nanded,2021,PHOSPHATE PER HA OF GCA (Kg per ha),1.1369183252482216
Nanded,2022,PHOSPHATE PER HA OF GCA (Kg per ha),2.6409706589573827
Nanded,2023,PHOSPHATE PER HA OF GCA (Kg per ha),3.6011790725541193
Nanded,2024,PHOSPHATE PER HA OF GCA (Kg per ha),1.0147487053362756
Nanded,2025,PHOSPHATE PER HA OF GCA (Kg per ha),3.1480023925273093
Nanded,2030,PHOSPHATE PER HA OF GCA (Kg per ha),3.0051227653558774
Nanded,2035,PHOSPHATE PER HA OF GCA (Kg per ha),0.8428528408087274
Nanded,2040,PHOSPHATE PER HA OF GCA (Kg per ha),1.543307622406195
Nanded,2045,PHOSPHATE PER HA OF GCA (Kg per ha),1.1887276609737196
Nanded,2018,POTASH CONSUMPTION (tons),0.20548299761044875
Nanded,2019,POTASH CONSUMPTION (tons),0.2031706973847521
Nanded,2020,POTASH CONSUMPTION (tons),572.1361508986702
Nanded,2021,POTASH CONSUMPTION (tons),722.8024763794068
Nanded,2022,POTASH CONSUMPTION (tons),1422.8061748141972
Nanded,2023,POTASH CONSUMPTION (tons),1617.8253187581456
Nanded,2024,POTASH CONSUMPTION (tons),1727.8163301892648
Nanded,2025,POTASH CONSUMPTION (tons),1338.2006965530522
Nanded,2030,POTASH CONSUMPTION (tons),2624.9128327983817
Nanded,2035,POTASH CONSUMPTION (tons),1438.7091092124174
Nanded,2040,POTASH CONSUMPTION (tons),810.5044384052701
Nanded,2045,POTASH CONSUMPTION (tons),706.7856738769474
Nanded,2018,POTASH SHARE IN NPK (Percent),0.013837843157475898
Nanded,2019,POTASH SHARE IN NPK (Percent),0.0036557038603847567
Nanded,2020,POTASH SHARE IN NPK (Percent),11.074307044049597
Nanded,2021,POTASH SHARE IN NPK (Percent),19.027039136837917
Nanded,2022,POTASH SHARE IN NPK (Percent),22.765541182339813
Nanded,2023,POTASH SHARE IN NPK (Percent),20.943669509253617
Nanded,2024,POTASH SHARE IN NPK (Percent),27.96265262587381
Nanded,2025,POTASH SHARE IN NPK (Percent),15.827872517354841
Nanded,2030,POTASH SHARE IN NPK (Percent),23.2597749502154
Nanded,2035,POTASH SHARE IN NPK (Percent),22.866492815113855
Nanded,2040,POTASH SHARE IN NPK (Percent),11.934675858788031
Nanded,2045,POTASH SHARE IN NPK (Percent),12.177404784912326
Nanded,2018,POTASH PER HA OF NCA (Kg per ha),0.08762498470057929
Nanded,2019,POTASH PER HA OF NCA (Kg per ha),0.11276490565021914
Nanded,2020,POTASH PER HA OF NCA (Kg per ha),0.8780119761922697
Nanded,2021,POTASH PER HA OF NCA (Kg per ha),1.0665635056569547
Nanded,2022,POTASH PER HA OF NCA (Kg per ha),2.0242405825597
Nanded,2023,POTASH PER HA OF NCA (Kg per ha),2.3267918080668846
Nanded,2024,POTASH PER HA OF NCA (Kg per ha),2.443939210154936
Nanded,2025,POTASH PER HA OF NCA (Kg per ha),1.8884020536643407
Nanded,2030,POTASH PER HA OF NCA (Kg per ha),3.5840439549841046
Nanded,2035,POTASH PER HA OF NCA (Kg per ha),1.97717467493519
Nanded,2040,POTASH PER HA OF NCA (Kg per ha),1.1895063224995788
Nanded,2045,POTASH PER HA OF NCA (Kg per ha),1.036387681783576
Nanded,2018,POTASH PER HA OF GCA (Kg per ha),0.1464270330443365
Nanded,2019,POTASH PER HA OF GCA (Kg per ha),0.1464270330443365
Nanded,2020,POTASH PER HA OF GCA (Kg per ha),0.8631782638068629
Nanded,2021,POTASH PER HA OF GCA (Kg per ha),1.047251987678872
Nanded,2022,POTASH PER HA OF GCA (Kg per ha),1.9559570686924914
Nanded,2023,POTASH PER HA OF GCA (Kg per ha),2.202577147836
Nanded,2024,POTASH PER HA OF GCA (Kg per ha),2.371114195484901
Nanded,2025,POTASH PER HA OF GCA (Kg per ha),1.8139881894462409
Nanded,2030,POTASH PER HA OF GCA (Kg per ha),3.400642416065379
Nanded,2035,POTASH PER HA OF GCA (Kg per ha),1.8742966640954097
Nanded,2040,POTASH PER HA OF GCA (Kg per ha),1.1323622859046585
Nanded,2045,POTASH PER HA OF GCA (Kg per ha),0.980323301456961
Nanded,2018,TOTAL CONSUMPTION (tons),2805.6465742291
Nanded,2019,TOTAL CONSUMPTION (tons),2299.684447232217
Nanded,2020,TOTAL CONSUMPTION (tons),5586.95966368772
Nanded,2021,TOTAL CONSUMPTION (tons),4196.355958689137
Nanded,2022,TOTAL CONSUMPTION (tons),6616.628318541557
Nanded,2023,TOTAL CONSUMPTION (tons),8077.545164025896
Nanded,2024,TOTAL CONSUMPTION (tons),6571.404794362633
Nanded,2025,TOTAL CONSUMPTION (tons),8830.692441007832
Nanded,2030,TOTAL CONSUMPTION (tons),11630.448440637425
Nanded,2035,TOTAL CONSUMPTION (tons),6647.360008542105
Nanded,2040,TOTAL CONSUMPTION (tons),7153.7231358159315
Nanded,2045,TOTAL CONSUMPTION (tons),6195.207855066367
Nanded,2018,TOTAL PER HA OF NCA (Kg per ha),3.272535185203621
Nanded,2019,TOTAL PER HA OF NCA (Kg per ha),2.609494877424027
Nanded,2020,TOTAL PER HA OF NCA (Kg per ha),7.115766579430122
Nanded,2021,TOTAL PER HA OF NCA (Kg per ha),5.176197673739474
Nanded,2022,TOTAL PER HA OF NCA (Kg per ha),8.612383190116779
Nanded,2023,TOTAL PER HA OF NCA (Kg per ha),10.784349805072463
Nanded,2024,TOTAL PER HA OF NCA (Kg per ha),8.492332787112367
Nanded,2025,TOTAL PER HA OF NCA (Kg per ha),11.446962204915204
Nanded,2030,TOTAL PER HA OF NCA (Kg per ha),15.125837001482283
Nanded,2035,TOTAL PER HA OF NCA (Kg per ha),8.337471583599141
Nanded,2040,TOTAL PER HA OF NCA (Kg per ha),9.298089120012461
Nanded,2045,TOTAL PER HA OF NCA (Kg per ha),7.859024073420607
Nanded,2018,FOREST AREA (1000 ha),80.02750016003831
Nanded,2019,FOREST AREA (1000 ha),80.09455771374192
Nanded,2020,FOREST AREA (1000 ha),80.13832843819463
Nanded,2021,FOREST AREA (1000 ha),80.09442287947651
Nanded,2022,FOREST AREA (1000 ha),80.05317125046994
Nanded,2023,FOREST AREA (1000 ha),80.10873644784603
Nanded,2024,FOREST AREA (1000 ha),80.1346061463885
Nanded,2025,FOREST AREA (1000 ha),80.0920926088562
Nanded,2030,FOREST AREA (1000 ha),80.11925311340636
Nanded,2035,FOREST AREA (1000 ha),79.53111406153054
Nanded,2040,FOREST AREA (1000 ha),80.0014065319253
Nanded,2045,FOREST AREA (1000 ha),80.12795680909954
Nanded,2018,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),18.447621917445364
Nanded,2019,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),18.67440558300106
Nanded,2020,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),18.775743122673298
Nanded,2021,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),19.258572767201194
Nanded,2022,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),19.931694089862987
Nanded,2023,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),19.9587175438497
Nanded,2024,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),19.88023654133264
Nanded,2025,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),20.064327072537704
Nanded,2030,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),20.097152812064888
Nanded,2035,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),20.142487574843372
Nanded,2040,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),19.956541567710076
Nanded,2045,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),20.051067944612843
Nanded,2018,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),36.99981968110887
Nanded,2019,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),37.15000058230456
Nanded,2020,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),37.1066636711444
Nanded,2021,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),37.22536126545382
Nanded,2022,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),37.25231847274514
Nanded,2023,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),37.35482386592204
Nanded,2024,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),37.31564683323788
Nanded,2025,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),37.29531608552659
Nanded,2030,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),37.55085004198836
Nanded,2035,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),37.897905813510164
Nanded,2040,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),37.94596243796148
Nanded,2045,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),37.88807350533693
Nanded,2018,CULTIVABLE WASTE LAND AREA (1000 ha),24.02949193731418
Nanded,2019,CULTIVABLE WASTE LAND AREA (1000 ha),23.652704377025568
Nanded,2020,CULTIVABLE WASTE LAND AREA (1000 ha),26.39142062210584
Nanded,2021,CULTIVABLE WASTE LAND AREA (1000 ha),24.050607159317472
Nanded,2022,CULTIVABLE WASTE LAND AREA (1000 ha),38.50380063490482
Nanded,2023,CULTIVABLE WASTE LAND AREA (1000 ha),37.451602151628244
Nanded,2024,CULTIVABLE WASTE LAND AREA (1000 ha),29.036527691356355
Nanded,2025,CULTIVABLE WASTE LAND AREA (1000 ha),28.73744247649473
Nanded,2030,CULTIVABLE WASTE LAND AREA (1000 ha),28.42660368794439
Nanded,2035,CULTIVABLE WASTE LAND AREA (1000 ha),29.031028972663556
Nanded,2040,CULTIVABLE WASTE LAND AREA (1000 ha),29.41822462054374
Nanded,2045,CULTIVABLE WASTE LAND AREA (1000 ha),29.336162600907972
Nanded,2018,PERMANENT PASTURES AREA (1000 ha),65.35644872436059
